time,offerType
2022-03-10 11:03:13,2
2022-03-10 11:03:30,3
2022-03-10 11:03:32,3
2022-03-10 11:04:24,3
2022-03-10 11:05:03,2
2022-03-10 11:05:34,2
2022-03-10 11:07:50,3
2022-03-10 11:09:12,0
2022-03-10 11:09:58,2
2022-03-10 11:10:03,2
2022-03-10 11:10:03,3
2022-03-10 11:10:28,3
2022-03-10 11:10:37,2
2022-03-10 11:10:57,2
2022-03-10 11:14:49,2
2022-03-10 11:15:17,3
2022-03-10 11:15:24,2
2022-03-10 11:16:41,2
2022-03-10 11:17:19,2
2022-03-10 11:19:45,3
2022-03-10 11:21:15,1
2022-03-10 11:21:26,2
2022-03-10 11:21:36,2
2022-03-10 11:21:50,2
2022-03-10 11:23:05,2
2022-03-10 11:24:39,2
2022-03-10 11:24:54,3
2022-03-10 11:26:30,2
2022-03-10 11:30:49,2
2022-03-10 11:31:32,2
2022-03-10 11:32:27,2
2022-03-10 11:33:34,2
2022-03-10 11:35:17,3
2022-03-10 11:37:20,3
2022-03-10 11:38:22,2
2022-03-10 11:39:04,2
2022-03-10 11:39:45,3
2022-03-10 11:44:34,2
2022-03-10 11:53:00,2
2022-03-10 11:53:06,2
2022-03-10 11:53:53,2
2022-03-10 11:54:16,2
2022-03-10 11:54:59,2
2022-03-10 11:59:05,3
2022-03-10 12:01:47,0
2022-03-10 12:02:12,2
2022-03-10 12:03:18,3
2022-03-10 12:04:18,2
2022-03-10 12:04:45,4
2022-03-10 12:08:07,3
2022-03-10 12:08:18,1
2022-03-10 12:11:26,3
2022-03-10 12:15:14,2
2022-03-10 12:17:48,2
2022-03-10 12:19:37,2
2022-03-10 12:21:21,2
2022-03-10 12:22:12,2
2022-03-10 12:22:45,3
2022-03-10 12:28:51,3
2022-03-10 12:32:26,3
2022-03-10 12:36:29,2
2022-03-10 12:38:03,2
2022-03-10 12:38:20,2
2022-03-10 12:39:16,2
2022-03-10 12:39:53,2
2022-03-10 12:40:53,3
2022-03-10 12:41:07,3
2022-03-10 12:42:21,3
2022-03-10 12:44:42,2
2022-03-10 12:47:00,3
2022-03-10 12:48:26,3
2022-03-10 12:50:31,3
2022-03-10 12:50:48,3
2022-03-10 12:51:58,2
2022-03-10 12:54:18,2
2022-03-10 12:54:36,3
2022-03-10 12:55:08,3
2022-03-10 12:56:30,3
2022-03-10 12:56:35,2
2022-03-10 12:58:43,3
2022-03-10 12:58:54,2
2022-03-10 12:59:51,3
2022-03-10 13:07:26,2
2022-03-10 13:18:45,3
2022-03-10 13:20:23,2
2022-03-10 13:23:05,3
2022-03-10 13:24:40,3
2022-03-10 13:25:34,3
2022-03-10 13:29:24,2
2022-03-10 13:30:22,2
2022-03-10 13:31:18,2
2022-03-10 13:35:04,3
2022-03-10 13:36:58,3
2022-03-10 13:37:06,0
2022-03-10 13:37:50,2
2022-03-10 13:40:04,3
2022-03-10 13:40:06,1
2022-03-10 13:44:17,3
2022-03-10 13:46:54,3
2022-03-10 13:47:12,2
2022-03-10 13:47:33,0
2022-03-10 13:49:38,3
2022-03-10 13:50:24,2
2022-03-10 13:52:06,3
2022-03-10 13:52:33,3
2022-03-10 13:52:39,2
2022-03-10 13:55:43,2
2022-03-10 13:56:38,2
2022-03-10 14:00:27,3
2022-03-10 14:01:33,3
2022-03-10 14:02:55,3
2022-03-10 14:03:00,0
2022-03-10 14:03:01,3
2022-03-10 14:03:02,3
2022-03-10 14:03:59,3
2022-03-10 14:04:03,1
2022-03-10 14:04:49,2
2022-03-10 14:05:01,2
2022-03-10 14:05:05,3
2022-03-10 14:05:11,2
2022-03-10 14:05:12,2
2022-03-10 14:05:52,2
2022-03-10 14:07:01,2
2022-03-10 14:07:29,1
2022-03-10 14:08:09,2
2022-03-10 14:08:10,2
2022-03-10 14:08:14,2
2022-03-10 14:08:46,3
2022-03-10 14:09:04,3
2022-03-10 14:09:24,2
2022-03-10 14:10:21,3
2022-03-10 14:10:38,2
2022-03-10 14:11:16,2
2022-03-10 14:12:15,2
2022-03-10 14:13:01,3
2022-03-10 14:13:02,2
2022-03-10 14:15:13,2
2022-03-10 14:17:07,3
2022-03-10 14:17:08,3
2022-03-10 14:17:32,2
2022-03-10 14:20:19,2
2022-03-10 14:20:50,2
2022-03-10 14:21:14,2
2022-03-10 14:21:29,3
2022-03-10 14:22:13,2
2022-03-10 14:23:17,2
2022-03-10 14:25:47,2
2022-03-10 14:26:01,3
2022-03-10 14:27:14,3
2022-03-10 14:27:56,3
2022-03-10 14:28:14,3
2022-03-10 14:28:33,2
2022-03-10 14:28:57,2
2022-03-10 14:28:57,2
2022-03-10 14:29:05,4
2022-03-10 14:30:20,3
2022-03-10 14:30:49,2
2022-03-10 14:30:54,1
2022-03-10 14:32:50,3
2022-03-10 14:32:53,3
2022-03-10 14:33:06,3
2022-03-10 14:35:23,3
2022-03-10 14:36:16,2
2022-03-10 14:36:23,3
2022-03-10 14:36:53,2
2022-03-10 14:37:33,2
2022-03-10 14:37:58,3
2022-03-10 14:38:41,2
2022-03-10 14:39:30,3
2022-03-10 14:41:29,3
2022-03-10 14:42:15,3
2022-03-10 14:42:40,3
2022-03-10 14:43:30,2
2022-03-10 14:44:16,3
2022-03-10 14:44:28,3
2022-03-10 14:45:11,2
2022-03-10 14:46:19,2
2022-03-10 14:46:44,2
2022-03-10 14:47:14,2
2022-03-10 14:47:17,3
2022-03-10 14:47:42,3
2022-03-10 14:48:34,2
2022-03-10 14:50:04,3
2022-03-10 14:51:26,3
2022-03-10 14:52:00,2
2022-03-10 14:52:48,2
2022-03-10 14:54:47,3
2022-03-10 14:54:59,2
2022-03-10 14:56:50,2
2022-03-10 14:57:17,2
2022-03-10 14:58:09,3
2022-03-10 14:58:13,2
2022-03-10 14:58:22,3
2022-03-10 14:58:29,3
2022-03-10 14:58:41,2
2022-03-10 14:59:03,2
2022-03-10 14:59:05,2
2022-03-10 14:59:53,3
2022-03-10 15:03:36,3
2022-03-10 15:06:08,3
2022-03-10 15:06:49,2
2022-03-10 15:06:58,3
2022-03-10 15:07:17,2
2022-03-10 15:07:18,2
2022-03-10 15:07:40,2
2022-03-10 15:08:04,0
2022-03-10 15:08:52,3
2022-03-10 15:09:26,2
2022-03-10 15:09:46,2
2022-03-10 15:09:47,3
2022-03-10 15:12:43,3
2022-03-10 15:13:50,3
2022-03-10 15:14:55,2
2022-03-10 15:15:27,3
2022-03-10 15:16:17,3
2022-03-10 15:16:52,2
2022-03-10 15:17:39,3
2022-03-10 15:17:56,2
2022-03-10 15:19:26,3
2022-03-10 15:19:44,3
2022-03-10 15:20:13,3
2022-03-10 15:20:27,3
2022-03-10 15:21:49,2
2022-03-10 15:22:04,2
2022-03-10 15:22:40,3
2022-03-10 15:23:13,2
2022-03-10 15:23:28,2
2022-03-10 15:25:15,1
2022-03-10 15:25:19,3
2022-03-10 15:26:31,3
2022-03-10 15:27:16,4
2022-03-10 15:27:32,3
2022-03-10 15:27:57,3
2022-03-10 15:28:11,3
2022-03-10 15:29:27,2
2022-03-10 15:29:28,2
2022-03-10 15:30:17,3
2022-03-10 15:30:51,3
2022-03-10 15:31:13,2
2022-03-10 15:32:07,2
2022-03-10 15:32:17,3
2022-03-10 15:33:05,2
2022-03-10 15:33:10,3
2022-03-10 15:33:25,2
2022-03-10 15:33:40,4
2022-03-10 15:34:23,4
2022-03-10 15:34:51,4
2022-03-10 15:35:11,3
2022-03-10 15:35:56,3
2022-03-10 15:36:33,2
2022-03-10 15:36:44,0
2022-03-10 15:36:49,3
2022-03-10 15:37:04,2
2022-03-10 15:37:22,2
2022-03-10 15:37:24,3
2022-03-10 15:37:35,2
2022-03-10 15:39:01,3
2022-03-10 15:39:06,2
2022-03-10 15:40:34,2
2022-03-10 15:40:57,3
2022-03-10 15:41:53,3
2022-03-10 15:42:45,2
2022-03-10 15:42:47,2
2022-03-10 15:44:55,2
2022-03-10 15:44:57,2
2022-03-10 15:44:58,2
2022-03-10 15:46:02,2
2022-03-10 15:46:44,2
2022-03-10 15:46:56,3
2022-03-10 15:47:02,2
2022-03-10 15:47:13,3
2022-03-10 15:48:08,0
2022-03-10 15:48:44,2
2022-03-10 15:48:58,3
2022-03-10 15:49:05,1
2022-03-10 15:49:24,3
2022-03-10 15:49:32,3
2022-03-10 15:50:17,3
2022-03-10 15:51:14,2
2022-03-10 15:53:05,2
2022-03-10 15:53:27,3
2022-03-10 15:53:48,3
2022-03-10 15:54:00,3
2022-03-10 15:54:01,4
2022-03-10 15:54:53,2
2022-03-10 15:55:05,2
2022-03-10 15:57:22,2
2022-03-10 15:57:45,2
2022-03-10 15:58:17,2
2022-03-10 15:59:59,3
2022-03-10 16:00:20,2
2022-03-10 16:01:41,3
2022-03-10 16:02:20,3
2022-03-10 16:04:03,3
2022-03-10 16:04:45,0
2022-03-10 16:06:39,2
2022-03-10 16:07:48,3
2022-03-10 16:07:57,2
2022-03-10 16:08:12,2
2022-03-10 16:08:47,3
2022-03-10 16:11:33,2
2022-03-10 16:12:24,3
2022-03-10 16:14:48,2
2022-03-10 16:16:10,1
2022-03-10 16:17:58,3
2022-03-10 16:19:24,2
2022-03-10 16:25:44,2
2022-03-10 16:26:40,2
2022-03-10 16:27:02,2
2022-03-10 16:27:11,2
2022-03-10 16:27:31,3
2022-03-10 16:30:07,2
2022-03-10 16:31:37,3
2022-03-10 16:32:18,2
2022-03-10 16:39:16,2
2022-03-10 16:41:11,3
2022-03-10 16:44:16,3
2022-03-10 16:48:18,4
2022-03-10 16:53:16,2
2022-03-10 16:53:26,2
2022-03-10 16:55:29,2
2022-03-10 16:58:45,3
2022-03-10 16:59:07,2
2022-03-10 17:00:08,3
2022-03-10 17:00:13,3
2022-03-10 17:00:59,3
2022-03-10 17:02:17,1
2022-03-10 17:02:54,2
2022-03-10 17:03:39,2
2022-03-10 17:04:26,3
2022-03-10 17:04:59,2
2022-03-10 17:05:36,2
2022-03-10 17:09:00,2
2022-03-10 17:09:03,2
2022-03-10 17:11:30,2
2022-03-10 17:12:19,2
2022-03-10 17:12:53,3
2022-03-10 17:16:48,2
2022-03-10 17:17:11,2
2022-03-10 17:18:32,3
2022-03-10 17:19:06,2
2022-03-10 17:19:09,3
2022-03-10 17:20:10,3
2022-03-10 17:20:21,3
2022-03-10 17:21:33,3
2022-03-10 17:22:15,3
2022-03-10 17:24:04,2
2022-03-10 17:24:22,2
2022-03-10 17:27:22,2
2022-03-10 17:27:58,3
2022-03-10 17:29:14,2
2022-03-10 17:29:52,3
2022-03-11 08:30:00,2
2022-03-11 08:30:27,2
2022-03-11 08:32:12,3
2022-03-11 08:33:48,2
2022-03-11 08:35:20,2
2022-03-11 08:35:30,3
2022-03-11 08:36:24,2
2022-03-11 08:37:32,2
2022-03-11 08:38:40,3
2022-03-11 08:43:06,3
2022-03-11 08:44:12,2
2022-03-11 08:44:13,3
2022-03-11 08:45:26,1
2022-03-11 08:51:51,2
2022-03-11 08:52:00,0
2022-03-11 08:53:07,2
2022-03-11 08:53:39,2
2022-03-11 08:54:40,3
2022-03-11 08:56:07,3
2022-03-11 08:56:30,2
2022-03-11 08:58:50,3
2022-03-11 09:01:43,3
2022-03-11 09:01:52,0
2022-03-11 09:02:37,3
2022-03-11 09:02:42,2
2022-03-11 09:03:55,2
2022-03-11 09:04:12,3
2022-03-11 09:05:23,2
2022-03-11 09:05:35,2
2022-03-11 09:06:40,2
2022-03-11 09:07:06,3
2022-03-11 09:07:52,3
2022-03-11 09:07:58,4
2022-03-11 09:08:37,3
2022-03-11 09:09:19,2
2022-03-11 09:09:53,3
2022-03-11 09:11:05,3
2022-03-11 09:11:34,2
2022-03-11 09:12:14,3
2022-03-11 09:12:28,3
2022-03-11 09:13:30,2
2022-03-11 09:13:45,3
2022-03-11 09:13:49,2
2022-03-11 09:14:21,3
2022-03-11 09:15:13,3
2022-03-11 09:15:30,2
2022-03-11 09:15:30,2
2022-03-11 09:15:32,2
2022-03-11 09:15:37,2
2022-03-11 09:15:46,2
2022-03-11 09:15:48,2
2022-03-11 09:16:54,1
2022-03-11 09:17:22,2
2022-03-11 09:17:44,2
2022-03-11 09:18:06,2
2022-03-11 09:18:31,3
2022-03-11 09:19:38,2
2022-03-11 09:20:20,0
2022-03-11 09:20:46,3
2022-03-11 09:21:04,2
2022-03-11 09:22:14,3
2022-03-11 09:22:15,2
2022-03-11 09:22:25,2
2022-03-11 09:22:41,3
2022-03-11 09:22:52,2
2022-03-11 09:23:18,2
2022-03-11 09:23:59,2
2022-03-11 09:24:12,2
2022-03-11 09:24:35,2
2022-03-11 09:25:15,2
2022-03-11 09:27:57,3
2022-03-11 09:28:37,3
2022-03-11 09:29:06,2
2022-03-11 09:29:11,2
2022-03-11 09:30:12,2
2022-03-11 09:31:09,2
2022-03-11 09:31:14,3
2022-03-11 09:31:44,2
2022-03-11 09:32:26,3
2022-03-11 09:34:33,3
2022-03-11 09:34:56,1
2022-03-11 09:36:18,2
2022-03-11 09:36:46,4
2022-03-11 09:37:17,2
2022-03-11 09:38:04,1
2022-03-11 09:39:30,3
2022-03-11 09:39:45,3
2022-03-11 09:39:59,2
2022-03-11 09:40:17,3
2022-03-11 09:40:25,4
2022-03-11 09:43:11,2
2022-03-11 09:43:20,3
2022-03-11 09:44:39,2
2022-03-11 09:46:18,2
2022-03-11 09:46:48,4
2022-03-11 09:47:06,3
2022-03-11 09:47:36,2
2022-03-11 09:49:58,2
2022-03-11 09:50:13,3
2022-03-11 09:51:09,3
2022-03-11 09:51:26,3
2022-03-11 09:51:38,1
2022-03-11 09:52:23,2
2022-03-11 09:52:30,0
2022-03-11 09:52:38,1
2022-03-11 09:53:12,3
2022-03-11 09:53:19,2
2022-03-11 09:53:58,2
2022-03-11 09:54:36,2
2022-03-11 09:55:08,3
2022-03-11 09:56:19,3
2022-03-11 09:56:47,3
2022-03-11 09:57:11,2
2022-03-11 09:58:57,2
2022-03-11 09:59:11,2
2022-03-11 09:59:23,3
2022-03-11 09:59:28,2
2022-03-11 10:00:25,2
2022-03-11 10:01:27,2
2022-03-11 10:01:28,2
2022-03-11 10:01:38,2
2022-03-11 10:02:42,2
2022-03-11 10:03:20,2
2022-03-11 10:04:18,3
2022-03-11 10:04:21,2
2022-03-11 10:04:45,2
2022-03-11 10:05:17,3
2022-03-11 10:05:33,3
2022-03-11 10:07:55,3
2022-03-11 10:08:38,3
2022-03-11 10:09:07,0
2022-03-11 10:09:08,3
2022-03-11 10:09:56,2
2022-03-11 10:11:53,3
2022-03-11 10:11:56,2
2022-03-11 10:13:43,2
2022-03-11 10:15:20,3
2022-03-11 10:15:35,2
2022-03-11 10:16:52,2
2022-03-11 10:17:37,2
2022-03-11 10:18:33,3
2022-03-11 10:19:15,3
2022-03-11 10:19:20,2
2022-03-11 10:19:49,3
2022-03-11 10:20:37,2
2022-03-11 10:20:52,3
2022-03-11 10:22:15,3
2022-03-11 10:25:59,2
2022-03-11 10:26:06,3
2022-03-11 10:27:29,2
2022-03-11 10:27:32,2
2022-03-11 10:28:40,0
2022-03-11 10:30:47,2
2022-03-11 10:31:28,3
2022-03-11 10:31:31,2
2022-03-11 10:31:58,1
2022-03-11 10:32:24,2
2022-03-11 10:33:13,2
2022-03-11 10:33:52,2
2022-03-11 10:34:39,2
2022-03-11 10:35:11,2
2022-03-11 10:37:21,2
2022-03-11 10:37:31,3
2022-03-11 10:38:09,3
2022-03-11 10:38:45,2
2022-03-11 10:39:00,3
2022-03-11 10:40:48,2
2022-03-11 10:41:43,2
2022-03-11 10:41:52,2
2022-03-11 10:41:53,3
2022-03-11 10:41:59,2
2022-03-11 10:42:09,3
2022-03-11 10:42:16,2
2022-03-11 10:42:27,2
2022-03-11 10:42:52,3
2022-03-11 10:42:58,2
2022-03-11 10:43:00,2
2022-03-11 10:43:01,2
2022-03-11 10:43:22,3
2022-03-11 10:43:24,2
2022-03-11 10:43:30,2
2022-03-11 10:43:40,2
2022-03-11 10:45:18,3
2022-03-11 10:45:51,3
2022-03-11 10:45:57,3
2022-03-11 10:46:03,0
2022-03-11 10:46:24,3
2022-03-11 10:47:27,2
2022-03-11 10:47:31,3
2022-03-11 10:47:47,2
2022-03-11 10:48:03,3
2022-03-11 10:48:07,3
2022-03-11 10:48:17,3
2022-03-11 10:48:43,3
2022-03-11 10:49:34,3
2022-03-11 10:49:38,1
2022-03-11 10:50:06,3
2022-03-11 10:50:21,2
2022-03-11 10:50:43,2
2022-03-11 10:51:58,2
2022-03-11 10:52:01,2
2022-03-11 10:52:21,3
2022-03-11 10:52:39,2
2022-03-11 10:52:40,3
2022-03-11 10:53:16,3
2022-03-11 10:55:59,2
2022-03-11 10:56:22,3
2022-03-11 10:58:00,2
2022-03-11 10:58:25,2
2022-03-11 10:59:08,3
2022-03-11 10:59:10,3
2022-03-11 10:59:20,3
2022-03-11 10:59:25,2
2022-03-11 11:00:02,2
2022-03-11 11:00:30,3
2022-03-11 11:00:59,2
2022-03-11 11:01:50,2
2022-03-11 11:01:54,2
2022-03-11 11:03:46,2
2022-03-11 11:04:05,3
2022-03-11 11:04:12,3
2022-03-11 11:04:31,3
2022-03-11 11:04:56,3
2022-03-11 11:05:47,3
2022-03-11 11:06:25,4
2022-03-11 11:06:51,2
2022-03-11 11:09:03,3
2022-03-11 11:10:43,2
2022-03-11 11:11:26,3
2022-03-11 11:12:43,2
2022-03-11 11:13:13,2
2022-03-11 11:14:00,2
2022-03-11 11:14:42,2
2022-03-11 11:15:11,2
2022-03-11 11:15:23,2
2022-03-11 11:15:55,3
2022-03-11 11:16:16,2
2022-03-11 11:17:34,2
2022-03-11 11:17:38,3
2022-03-11 11:18:20,2
2022-03-11 11:19:03,2
2022-03-11 11:19:03,2
2022-03-11 11:19:07,2
2022-03-11 11:19:18,2
2022-03-11 11:19:31,0
2022-03-11 11:21:16,2
2022-03-11 11:21:28,3
2022-03-11 11:21:36,3
2022-03-11 11:22:47,3
2022-03-11 11:23:10,2
2022-03-11 11:23:12,2
2022-03-11 11:23:21,2
2022-03-11 11:23:35,3
2022-03-11 11:25:35,2
2022-03-11 11:28:41,3
2022-03-11 11:29:05,3
2022-03-11 11:29:06,2
2022-03-11 11:29:44,3
2022-03-11 11:30:01,3
2022-03-11 11:35:57,2
2022-03-11 11:38:55,2
2022-03-11 11:39:40,4
2022-03-11 11:42:06,2
2022-03-11 11:45:59,3
2022-03-11 11:50:25,3
2022-03-11 11:52:00,2
2022-03-11 11:53:20,3
2022-03-11 11:56:15,3
2022-03-11 11:58:16,3
2022-03-11 11:59:08,3
2022-03-11 12:01:40,3
2022-03-11 12:02:06,2
2022-03-11 12:02:39,2
2022-03-11 12:06:03,2
2022-03-11 12:10:54,2
2022-03-11 12:14:21,3
2022-03-11 12:18:32,2
2022-03-11 12:18:54,2
2022-03-11 12:20:05,2
2022-03-11 12:30:03,1
2022-03-11 12:30:09,3
2022-03-11 12:30:19,3
2022-03-11 12:30:25,3
2022-03-11 12:31:13,2
2022-03-11 12:31:16,3
2022-03-11 12:32:48,2
2022-03-11 12:32:52,3
2022-03-11 12:33:16,1
2022-03-11 12:33:51,3
2022-03-11 12:34:24,3
2022-03-11 12:35:00,4
2022-03-11 12:36:07,4
2022-03-11 12:37:25,2
2022-03-11 12:40:35,1
2022-03-11 12:40:52,3
2022-03-11 12:41:05,2
2022-03-11 12:41:58,0
2022-03-11 12:43:39,4
2022-03-11 12:45:06,2
2022-03-11 12:47:39,3
2022-03-11 12:48:46,3
2022-03-11 12:50:27,3
2022-03-11 12:51:59,3
2022-03-11 12:52:26,3
2022-03-11 12:53:59,2
2022-03-11 12:54:52,3
2022-03-11 12:59:21,3
2022-03-11 13:00:10,2
2022-03-11 13:10:08,3
2022-03-11 13:15:27,2
2022-03-11 13:15:33,3
2022-03-11 13:34:33,2
2022-03-11 13:34:52,3
2022-03-11 13:36:42,3
2022-03-11 13:38:22,2
2022-03-11 13:38:42,2
2022-03-11 13:41:02,3
2022-03-11 13:42:27,0
2022-03-11 13:44:10,3
2022-03-11 13:44:35,3
2022-03-11 13:45:07,3
2022-03-11 13:47:16,3
2022-03-11 13:47:22,2
2022-03-11 13:47:52,2
2022-03-11 13:48:31,3
2022-03-11 13:51:14,2
2022-03-11 13:56:11,2
2022-03-11 14:00:27,3
2022-03-11 14:00:39,3
2022-03-11 14:01:12,2
2022-03-11 14:01:49,3
2022-03-11 14:02:08,1
2022-03-11 14:02:14,2
2022-03-11 14:02:43,2
2022-03-11 14:05:27,2
2022-03-11 14:05:50,2
2022-03-11 14:06:13,3
2022-03-11 14:06:52,3
2022-03-11 14:10:04,3
2022-03-11 14:11:08,3
2022-03-11 14:11:26,2
2022-03-11 14:12:16,3
2022-03-11 14:12:43,2
2022-03-11 14:13:36,3
2022-03-11 14:14:03,2
2022-03-11 14:14:07,2
2022-03-11 14:14:11,2
2022-03-11 14:14:26,3
2022-03-11 14:14:31,3
2022-03-11 14:14:47,4
2022-03-11 14:15:25,3
2022-03-11 14:16:39,3
2022-03-11 14:16:42,2
2022-03-11 14:17:23,2
2022-03-11 14:18:06,2
2022-03-11 14:20:45,3
2022-03-11 14:21:44,3
2022-03-11 14:22:27,2
2022-03-11 14:23:22,2
2022-03-11 14:23:43,4
2022-03-11 14:24:10,2
2022-03-11 14:24:27,2
2022-03-11 14:25:02,1
2022-03-11 14:25:07,3
2022-03-11 14:26:21,2
2022-03-11 14:28:35,2
2022-03-11 14:28:41,2
2022-03-11 14:29:02,3
2022-03-11 14:29:54,3
2022-03-11 14:31:04,2
2022-03-11 14:32:07,3
2022-03-11 14:32:37,3
2022-03-11 14:32:51,3
2022-03-11 14:33:27,3
2022-03-11 14:33:44,3
2022-03-11 14:35:03,2
2022-03-11 14:35:23,3
2022-03-11 14:36:27,2
2022-03-11 14:37:10,2
2022-03-11 14:37:31,3
2022-03-11 14:37:53,2
2022-03-11 14:38:54,3
2022-03-11 14:39:23,2
2022-03-11 14:39:26,3
2022-03-11 14:39:47,2
2022-03-11 14:40:38,2
2022-03-11 14:40:44,2
2022-03-11 14:41:02,3
2022-03-11 14:41:23,2
2022-03-11 14:41:39,3
2022-03-11 14:41:51,3
2022-03-11 14:42:40,2
2022-03-11 14:45:01,2
2022-03-11 14:45:04,2
2022-03-11 14:45:12,2
2022-03-11 14:45:13,2
2022-03-11 14:46:10,2
2022-03-11 14:47:18,3
2022-03-11 14:47:33,2
2022-03-11 14:48:12,2
2022-03-11 14:48:51,2
2022-03-11 14:49:19,1
2022-03-11 14:49:25,1
2022-03-11 14:50:10,2
2022-03-11 14:50:46,3
2022-03-11 14:51:33,3
2022-03-11 14:52:58,3
2022-03-11 14:53:00,2
2022-03-11 14:53:07,2
2022-03-11 14:53:14,0
2022-03-11 14:54:19,4
2022-03-11 14:55:29,2
2022-03-11 14:57:26,2
2022-03-11 14:57:39,3
2022-03-11 14:58:36,2
2022-03-11 14:58:52,1
2022-03-11 14:59:23,3
2022-03-11 14:59:29,2
2022-03-11 14:59:42,3
2022-03-11 15:01:09,2
2022-03-11 15:02:36,3
2022-03-11 15:02:56,2
2022-03-11 15:03:25,2
2022-03-11 15:03:47,2
2022-03-11 15:04:28,3
2022-03-11 15:05:09,3
2022-03-11 15:05:35,3
2022-03-11 15:06:26,2
2022-03-11 15:06:43,2
2022-03-11 15:07:10,2
2022-03-11 15:08:30,2
2022-03-11 15:08:38,3
2022-03-11 15:08:43,2
2022-03-11 15:08:49,0
2022-03-11 15:09:50,2
2022-03-11 15:10:23,3
2022-03-11 15:10:32,2
2022-03-11 15:10:45,3
2022-03-11 15:12:29,2
2022-03-11 15:13:05,3
2022-03-11 15:13:16,3
2022-03-11 15:13:44,2
2022-03-11 15:14:14,4
2022-03-11 15:14:33,2
2022-03-11 15:15:07,0
2022-03-11 15:15:12,2
2022-03-11 15:16:50,3
2022-03-11 15:18:40,2
2022-03-11 15:20:27,3
2022-03-11 15:20:47,3
2022-03-11 15:21:12,2
2022-03-11 15:21:20,2
2022-03-11 15:22:01,2
2022-03-11 15:24:58,2
2022-03-11 15:26:08,2
2022-03-11 15:26:21,2
2022-03-11 15:27:02,2
2022-03-11 15:27:27,2
2022-03-11 15:28:04,3
2022-03-11 15:29:12,2
2022-03-11 15:29:33,2
2022-03-11 15:30:13,3
2022-03-11 15:33:02,2
2022-03-11 15:33:23,2
2022-03-11 15:34:55,2
2022-03-11 15:35:13,3
2022-03-11 15:39:04,3
2022-03-11 15:39:07,2
2022-03-11 15:39:40,3
2022-03-11 15:39:59,0
2022-03-11 15:40:11,3
2022-03-11 15:43:06,3
2022-03-11 15:43:54,2
2022-03-11 15:44:09,3
2022-03-11 15:45:09,2
2022-03-11 15:45:45,3
2022-03-11 15:46:01,3
2022-03-11 15:46:06,2
2022-03-11 15:46:20,3
2022-03-11 15:46:56,2
2022-03-11 15:48:32,2
2022-03-11 15:48:52,3
2022-03-11 15:49:15,2
2022-03-11 15:50:26,3
2022-03-11 15:50:34,3
2022-03-11 15:50:46,2
2022-03-11 15:50:53,3
2022-03-11 15:51:12,3
2022-03-11 15:51:17,1
2022-03-11 15:51:53,2
2022-03-11 15:53:26,3
2022-03-11 15:55:09,2
2022-03-11 15:55:45,2
2022-03-11 15:55:47,0
2022-03-11 15:56:14,3
2022-03-11 15:56:52,4
2022-03-11 15:57:28,3
2022-03-11 15:57:48,2
2022-03-11 15:58:11,4
2022-03-11 15:58:19,2
2022-03-11 15:59:35,3
2022-03-11 16:00:37,3
2022-03-11 16:03:14,2
2022-03-11 16:03:27,2
2022-03-11 16:04:04,3
2022-03-11 16:08:31,3
2022-03-11 16:09:10,2
2022-03-11 16:09:41,3
2022-03-11 16:09:59,3
2022-03-11 16:10:33,3
2022-03-11 16:10:37,3
2022-03-11 16:14:18,2
2022-03-11 16:15:24,3
2022-03-11 16:15:28,3
2022-03-11 16:18:30,0
2022-03-11 16:22:07,0
2022-03-11 16:26:40,2
2022-03-11 16:28:36,4
2022-03-11 16:36:22,3
2022-03-11 16:38:30,3
2022-03-11 16:42:38,2
2022-03-11 16:43:52,3
2022-03-11 16:44:02,2
2022-03-11 16:44:52,1
2022-03-11 16:49:20,2
2022-03-11 16:50:36,2
2022-03-11 16:55:52,3
2022-03-11 16:55:56,3
2022-03-11 16:56:14,2
2022-03-11 16:56:50,3
2022-03-11 17:03:28,3
2022-03-11 17:10:18,3
2022-03-11 17:10:36,3
2022-03-11 17:11:27,2
2022-03-11 17:12:08,2
2022-03-11 17:13:34,2
2022-03-11 17:13:52,2
2022-03-11 17:14:01,3
2022-03-11 17:15:57,2
2022-03-11 17:17:06,2
2022-03-11 17:17:31,3
2022-03-11 17:17:44,2
2022-03-11 17:18:31,1
2022-03-11 17:19:48,3
2022-03-11 17:19:55,0
2022-03-11 17:21:00,3
2022-03-11 17:23:19,2
2022-03-11 17:23:35,2
2022-03-11 17:23:47,4
2022-03-11 17:25:19,3
2022-03-11 17:25:25,2
2022-03-11 17:28:49,2
